Real                    | Euler                  | RK4                    | Euler diff             | RK4 diff               
2.7218802584539596      | 2.7192795597486077     | 2.7192795595837964     | -0.002600698705351956  | 1.6481127573797494E-10 
2.717275649900168       | 2.7150112014687124     | 2.7150112013420755     | -0.002264448431455346  | 1.266369231700537E-10  
2.712618061038499       | 2.712144595928825      | 2.71214459576433       | -4.734651096742759E-4  | 1.6449464013135184E-10 
2.710056089010067       | 2.7054415307092503     | 2.7054415305848933     | -0.004614558300816807  | 1.2435696916668348E-10 
2.702880241648884       | 2.704800033155327      | 2.70480003299118       | 0.0019197915064430582  | 1.6414691828003924E-10 
2.7026297910990764      | 2.6972499470057993     | 2.697249946842031      | -0.005379844093277075  | 1.63768554273247E-10   
2.6950007832664125      | 2.695389758418705      | 2.6953897582967103     | 3.889751522927476E-4   | 1.21994858659491E-10   
2.6926600440653727      | 2.6894983725052524     | 2.689498372341892      | -0.0031616715601203715 | 1.6336043628939478E-10 
2.687173052739022       | 2.6848490293627263     | 2.6848490292431726     | -0.0023240233762957807 | 1.195537002729452E-10  
2.6819506445060264      | 2.681549304529528      | 2.681549304366603      | -4.0133997649816067E-4 | 1.6292522886374172E-10 
2.6791505472663584      | 2.673812419410706      | 2.673812419293675      | -0.005338127855652353  | 1.17030829471787E-10   
2.670937175511246       | 2.673406698204787      | 2.6734066980423252     | 0.0024695226935409487  | 1.6246159972865826E-10 
2.6707451509510864      | 2.6650744693030264     | 2.665074469141057      | -0.005670681648060061  | 1.619695488841444E-10  
2.662536807436877       | 2.662272934843366      | 2.6622729347289433     | -2.6387259351112746E-4 | 1.1442269354233758E-10 
2.6590366024605974      | 2.6565564946336644     | 2.6565564944722135     | -0.0024801078269329757 | 1.6145085268703951E-10 
2.6539532746899774      | 2.650223511653385      | 2.6502235115416553     | -0.0037297630365924483 | 1.117297365738068E-10  
2.646817968485203       | 2.64785661243122       | 2.647856612270313      | 0.0010386439460168262  | 1.609068434049732E-10  
2.645190370980176       | 2.638978622739139      | 2.6389786225788012     | -0.006211748241036652  | 1.6033796512715526E-10 
2.6362518524556195      | 2.637657014838986      | 2.6376570147300353     | 0.0014051623833664095  | 1.0895062629856511E-10 
2.634082148170055       | 2.6299262877898024     | 2.6299262876300604     | -0.004155860380252729  | 1.5974199740753647E-10 
2.627141438074871       | 2.6245662376904315     | 2.6245662375843484     | -0.00257520038443948   | 1.0608314227056326E-10 
2.6208219696517556      | 2.620703332380756      | 2.6207033322216344     | -1.1863727099958865E-4 | 1.5912160478137594E-10 
2.61786280997512        | 2.611313444247192      | 2.6113134440887134     | -0.00654936572792808   | 1.5847856360551305E-10 
2.6084196138367526      | 2.610943901069348      | 2.6109439009662214     | 0.002524287232595235   | 1.0312639631138154E-10 
2.607030189348273       | 2.6017602744307204     | 2.601760274272908      | -0.005269914917552576  | 1.5781242979073795E-10 
2.5988154592443093      | 2.5967826526808038     | 2.596782652580725      | -0.0020328065635055736 | 1.0007861206418056E-10 
2.592699491241756       | 2.5920474376444806     | 2.592047437487359      | -6.520535972751595E-4  | 1.5712142698021125E-10 
2.5890539200438707      | 2.582178512634618      | 2.58217851247821       | -0.006875407409252521  | 1.5640821970919205E-10 
2.579138534696902       | 2.582075066338077      | 2.582075066241138      | 0.002936531641175133   | 9.693890135054062E-11  
2.577822486154173       | 2.5721570425381595     | 2.5721570423824853     | -0.005665443616013732  | 1.556741402453099E-10  
2.569072806630596       | 2.5668136412200253     | 2.5668136411263203     | -0.002259165410570585  | 9.370504372441246E-11  
2.562391711015715       | 2.5619865352373257     | 2.561986535082407      | -4.0517577838938834E-4 | 1.5491874449935494E-10 
2.5588602045847484      | 2.551670463710327      | 2.5516704635561855     | -0.007189740874421258  | 1.5414158838211733E-10 
2.5485041629551963      | 2.550990801121001      | 2.5509908010306273     | 0.0024866381658048553  | 9.037393056132714E-11  
2.5463996281258723      | 2.541212266378666      | 2.5412122662253216     | -0.005187361747206243  | 1.5334444825043647E-10 
2.538008082133858       | 2.5345988936932287     | 2.5345988936062813     | -0.0034091884406293183 | 8.694733821812406E-11  
2.529838624407131       | 2.5306153474509774     | 2.5306153472984496     | 7.767230438462391E-4   | 1.525277681935222E-10  
2.527375328845404       | 2.5198830772634544     | 2.5198830771117624     | -0.007492251581949549  | 1.516919923005844E-10  
2.516609236480598       | 2.517630189681552      | 2.5176301895981315     | 0.0010209532009537448  | 8.342038171349486E-11  
2.5127010106512024      | 2.509018792616883      | 2.509018792466047      | -0.003682218034319451  | 1.5083578830399347E-10 
2.505713105426335       | 2.5000768821505135     | 2.50007688207072       | -0.0056362232758213615 | 7.97935051366494E-11   
2.4949790207577145      | 2.49802579711033       | 2.4980257969603685     | 0.00304677635261541    | 1.499613766497987E-10  
2.4946902033924108      | 2.486907361471501      | 2.4869073613224315     | -0.007782841920909611  | 1.4906964551641977E-10 
2.4835437657350603      | 2.48193108570365       | 2.481931085627585      | -0.0016126800314104628 | 7.606493213074828E-11  
2.476664810965292       | 2.475666723883817      | 2.475666723735656      | -9.980870814749743E-4  | 1.481605949038567E-10  
2.4722769957772877      | 2.4643070903102333     | 2.464307090163         | -0.007969905467054339  | 1.4723333663368976E-10 
2.4608930651260272      | 2.463184835694941      | 2.463184835622711      | 0.002291770568913609   | 7.222977771448313E-11  
2.4577504590749446      | 2.452831634813845      | 2.4528316346675556     | -0.004918824261099797  | 1.4628920297354853E-10 
2.4493951139861654      | 2.443830087432353      | 2.4438300873640606     | -0.005565026553812302  | 6.829248277995248E-11  
2.4382279636656943      | 2.441243499875289      | 2.4412434997299597     | 0.003015536209594938   | 1.4532952619106254E-10 
2.437786251471451       | 2.429545796707         | 2.429545796562645      | -0.008240454764450789  | 1.443551944646515E-10  
2.4260695559123273      | 2.423858715373342      | 2.4238587153090965     | -0.002210840538985348  | 6.424549781058886E-11  
2.4180892433023513      | 2.4177416055643257     | 2.4177416054209626     | -3.4763773802559683E-4 | 1.4336309916984646E-10 
2.41424807516072        | 2.4058339760535676     | 2.4058339759112113     | -0.008414099107152406  | 1.4235634893111637E-10 
2.402324826891802       | 2.4032625123123115     | 2.4032625122522218     | 9.376854205096485E-4   | 6.008971098481197E-11  
2.397326135735375       | 2.3938259274369362     | 2.3938259272956        | -0.0035002082984387783 | 1.4133627601609078E-10 
2.3903027989027743      | 2.3820331885598733     | 2.3820331885040513     | -0.008269610342900968  | 5.582201367815287E-11  
2.3781849494086873      | 2.381720448934477      | 2.381720448794177      | 0.003535499525789909   | 1.4030021588951058E-10 
2.375930397092729       | 2.3695205000230044     | 2.3695204998837536     | -0.006409897069724391  | 1.3925083308663488E-10 
2.365974207335334       | 2.3601623711138817     | 2.3601623710624375     | -0.0058118362214520936 | 5.1444182247450954E-11 
2.3538937010636563      | 2.357229010732042      | 2.357229010593855      | 0.0033353096683859107  | 1.3818723942904398E-10 
2.353673472609241       | 2.3448488819368376     | 2.3448488817997255     | -0.008824590672403598  | 1.3711209945199698E-10 
2.3412856164447935      | 2.337641602822112      | 2.3376416027751614     | -0.00364401362268163   | 4.695044353297817E-11  
2.331207638074293       | 2.3323829856484424     | 2.3323829855124187     | 0.001175347574149388   | 1.3602363679865448E-10 
2.3288134816285084      | 2.3198341653009216     | 2.319834165166         | -0.008979316327586861  | 1.3492140737980662E-10 
2.3162598828005034      | 2.314462341536551      | 2.3144623414942114     | -0.0017975412639525956 | 4.233946526710497E-11  
2.307863714455036       | 2.307205236035703      | 2.3072052359018946     | -6.584784193326421E-4  | 1.3380851981992237E-10 
2.303627606733172       | 2.2944989849830844     | 2.294498984850401      | -0.00912862175008744   | 1.326831977621623E-10  
2.2909194126071006      | 2.2906159592591724     | 2.290615959221561      | -3.0345334792825085E-4 | 3.761124744983135E-11  
2.2838533515995865      | 2.2817181715409567     | 2.281718171409409      | -0.002135180058629782  | 1.315476616525757E-10  
2.278138032284258       | 2.2688655276507386     | 2.2688655275203393     | -0.009272504633519585  | 1.3039924695590344E-10 
2.2652861705784733      | 2.266093741279125      | 2.2660937412463626     | 8.075707006516275E-4   | 3.276223736747852E-11  
2.2591678851155823      | 2.255943758070584      | 2.255943757941343      | -0.003224127044998415  | 1.2924106229661447E-10 
2.252366505523241       | 2.2429555406458483     | 2.242955540517776      | -0.00941096487739257   | 1.280722194962891E-10  
2.2393816886368723      | 2.2408868853012596     | 2.240886885273468      | 0.0015051966643873094  | 2.779154684162677E-11  
2.2337985639667384      | 2.229903526576883      | 2.2299035264499896     | -0.0038950373898551938 | 1.2689360673334704E-10 
2.226334345185022       | 2.2167903406841543     | 2.2167903405584495     | -0.009544004500867675  | 1.2570477991857842E-10 
2.2132270744406157      | 2.214986500565887      | 2.214986500543192      | 0.0017594261252713572  | 2.269517906938745E-11  
2.207736549606406       | 2.203618581670729      | 2.203618581546222      | -0.0041179679356768695 | 1.245070713196128E-10  
2.200062449941204       | 2.1903908223821467     | 2.1903908222588457     | -0.00967162755905715   | 1.2330092502566004E-10 
2.1868430197437663      | 2.188383606959704      | 2.188383606942229      | 0.0015405872159375278  | 1.7474910407599964E-11 
2.18097291510247        | 2.1771096100637037     | 2.1771096099416183     | -0.003863305038766196  | 1.2208545285830041E-10 
2.173571306676996       | 2.1637774666151843     | 2.1637774664943237     | -0.009793840061811832  | 1.2086065481753394E-10 
2.1602498085910855      | 2.16106913411776       | 2.1610691341056345     | 8.193255266744082E-4   | 1.212541178574611E-11  
2.153498644253495       | 2.150396888843051      | 2.150396888723423      | -0.003101755410443996  | 1.1962786317099017E-10 
2.146880998605035       | 2.136970348710127      | 2.136970348591739      | -0.009910649894908197  | 1.183879660970888E-10  
2.13346732535152        | 2.133033920516427      | 2.1330339205097806     | -4.334048350931319E-4  | 6.646239114616037E-12  
2.12530463069603        | 2.1235002935827914     | 2.1235002934656517     | -0.0018043371132385744 | 1.1713963132820027E-10 
2.1200112132193265      | 2.109989146475724      | 2.1099891463598404     | -0.010022066743602398  | 1.1588374704274429E-10 
2.1065150625933926      | 2.1042687125572304     | 2.1042687125561965     | -0.002246350036162248  | 1.0338396805309458E-12 
2.0963816770029906      | 2.0964393062942057     | 2.096439306179585      | 5.762929121511107E-5   | 1.1462075732993071E-10 
2.092981250092468       | 2.08285314807401       | 2.0828531479606585     | -0.01012810201845804   | 1.1335155036817923E-10 
2.0794121288044236      | 2.074764163641488      | 2.0747641636462006     | -0.004647965162935641  | -4.7126746949288645E-12
2.066720493773021       | 2.069233023218909      | 2.069233023106834      | 0.002512529445888312   | 1.1207523797907015E-10 
2.0658100285192313      | 2.0555812597358183     | 2.055581259625025      | -0.010228768783413056  | 1.1079315243023302E-10 
2.052177255959635       | 2.044510833235636      | 2.0445108332462323     | -0.007666422723999311  | -1.0596412636232344E-11
2.03851609500954        | 2.041900162467595      | 2.041900162358091      | 0.0033840674580551955  | 1.0950396145403829E-10 
2.036311698710751       | 2.0281920133235287     | 2.0281920132153197     | -0.008119685387222297  | 1.0820899731811551E-10 
2.0248288069401386      | 2.0144590715075332     | 2.0144590714006236     | -0.010369735432605331  | 1.0690959229009422E-10 
2.011117630633801       | 2.0134991859271754     | 2.0134991859437923     | 0.002381555293374582   | -1.6616930054169643E-11
2.0051458156978588      | 2.0007035737440644     | 2.00070357363846       | -0.00444224195379439   | 1.0560441410234489E-10 
1.9973847828057432      | 1.9869277345018        | 1.9869277343975063     | -0.010457048303943228  | 1.0429368479947243E-10 
1.983632458223508       | 1.981719590471112      | 1.9817195904938916     | -0.0019128677523960746 | -2.2779556019258962E-11
1.9732132738548376      | 1.973133746215086      | 1.973133746112108      | -7.95276397516087E-5   | 1.0297807051529162E-10 
1.9698628299242655      | 1.9593237795031824     | 1.9593237794015244     | -0.010539050421083163  | 1.0165801533901231E-10 
1.9560780494299659      | 1.9491623188268346     | 1.9491623188559204     | -0.0069157306031313315 | -2.9085844843734776E-11
1.9422802469603622      | 1.945499983387326      | 1.9454999832869928     | 0.0032197364269639372  | 1.0033329722602957E-10 
1.940504406593386       | 1.9316644855056362     | 1.9316644854066318     | -0.008839921087749891  | 9.900436026555326E-11  
1.928471531643923       | 1.9178193923258782     | 1.9178193922282065     | -0.010652139318044762  | 9.767164854679322E-11  
1.9146539917266563      | 1.9158175451852983     | 1.915817545220835      | 0.0011635534586420526  | -3.5536684706016786E-11
1.9070094506593203      | 1.903966789356113      | 1.903966789259778      | -0.0030426613032072947 | 9.633494002514453E-11  
1.9008296947788677      | 1.89010874135325       | 1.8901087412582553     | -0.01072095342561763   | 9.499467878981704E-11  
1.887000687899869       | 1.8816753449864319     | 1.8816753450285695     | -0.0053253429134372254 | -4.2137626721228116E-11
1.8731689979206625      | 1.8762472925295244     | 1.876247292435873      | 0.0030782946088618868  | 9.36513089300206E-11   
1.8727185451659136      | 1.8623844667569185     | 1.862384466664614      | -0.01033407840899514   | 9.230438635654536E-11  
1.8593366316046163      | 1.848522267769553      | 1.8485222676785986     | -0.01081436383506329   | 9.095435515860117E-11  
1.8455055758461547      | 1.846725693926686      | 1.8467256939755707     | 0.0012201180805313516  | -4.888467408648012E-11 
1.837621730617573       | 1.834662679364061      | 1.8346626792744594     | -0.002959051253512035  | 8.960165942539788E-11  
1.8316777978674799      | 1.820807665597969      | 1.8208076655097225     | -0.010870132269510835  | 8.824652120154042E-11  
1.8178552454133463      | 1.810958466956576      | 1.8109584670123602     | -0.006896778456770392  | -5.5784266095315616E-11
1.8040398469439072      | 1.8069591709861044     | 1.8069591708992156     | 0.002919324042197191   | 8.688871844242385E-11  
1.8017089479237491      | 1.7931191206950494     | 1.7931191206095203     | -0.00858982722869972   | 8.552913932646788E-11  
1.7902335118256507      | 1.7792894207356575     | 1.7792894206514904     | -0.010944091089993169  | 8.416711771985774E-11  
1.7764381305204462      | 1.7743634372681782     | 1.7743634373310202     | -0.002074693252267945  | -6.284195386285774E-11 
1.7649700374029869      | 1.7654719581536584     | 1.7654719580708553     | 5.019207506715695E-4   | 8.280309771180328E-11  
1.762655574772719       | 1.751668601218363      | 1.7516686011369254     | -0.010986973554355961  | 8.143774543611926E-11  
1.7488876977947714      | 1.7378811996094914     | 1.737881199529421      | -0.01100649818527999   | 8.007039475899091E-11  
1.7351363344502686      | 1.7369302752724511     | 1.7369302753425049     | 0.0017939408221825381  | -7.005374058621783E-11 
1.727394737777017       | 1.7241115846021438     | 1.7241115845234416     | -0.0032831531748731546 | 7.870215590344287E-11  
1.7214033014359096      | 1.710361569249927      | 1.7103615691725949     | -0.011041732185982589  | 7.733214069105543E-11  
1.7076903974612967      | 1.6986485475662452     | 1.6986485476436726     | -0.009041849895051524  | -7.742739782656827E-11 
1.6939994034270265      | 1.6966329485662655     | 1.6966329484903038     | 0.0026335451392389686  | 7.596168138945814E-11  
1.6889726851547873      | 1.6829274997038997     | 1.6829274996293095     | -0.0060451854508876135 | 7.459011186483622E-11  
1.6803320826010164      | 1.669246982132605      | 1.6692469820593878     | -0.01108510046841138   | 7.321721007258475E-11  
1.6666901807930856      | 1.6595077158889762     | 1.6595077159739366     | -0.0071824649041094535 | -8.496048309325488E-11 
1.6530754265278076      | 1.655593137815142      | 1.6555931377432975     | 0.0025177112873344676  | 7.18445303249382E-11   
1.6496934120063353      | 1.6419676913814498     | 1.6419676913109789     | -0.007725720624885524  | 7.047096239887196E-11  
1.639489531215651       | 1.6283723503011143     | 1.6283723502320169     | -0.011117180914536728  | 6.909739447280572E-11  
1.6259341893224268      | 1.6194971360687695     | 1.619497136161431      | -0.006437053253657288  | -9.266143408126482E-11 
1.6124110785370562      | 1.6148088050541143     | 1.614808804986391      | 0.002397726517058052   | 6.772338245752962E-11  
1.609546346126399       | 1.6012787292998725     | 1.6012787292335229     | -0.008267616826526547  | 6.634959248685846E-11  
1.5989218599376795      | 1.5877837800446215     | 1.587783779979646      | -0.01113807989305804   | 6.497558047158236E-11  
1.5854681781561184      | 1.5786060569580567     | 1.5786060570585836     | -0.0068621211980617325 | -1.005269201215242E-10 
1.5720516615407112      | 1.5743255978071071     | 1.5743255977435051     | 0.0022739362663959373  | 6.360201254551612E-11  
1.5685208095876633      | 1.56090580678264       | 1.5609058067204113     | -0.007615002805023252  | 6.22286666640548E-11   
1.5586739223175359      | 1.5475260150055186     | 1.5475260149446626     | -0.011147907312017313  | 6.085598691640826E-11  
1.5453365567500355      | 1.5368236193584295     | 1.536823619466993      | -0.008512937391605968  | -1.0856360255218078E-10
1.5320411452970648      | 1.5341878145098313     | 1.5341878144503476     | 0.0021466692127665166  | 5.948375125797156E-11  
1.5266060176835403      | 1.520892781488664      | 1.5208927814305517     | -0.005713236194876403  | 5.8112181733349644E-11 
1.5187892527693712      | 1.507642476451719      | 1.5076424763949767     | -0.011146776317652263  | 5.67421665209622E-11   
1.5055824284845258      | 1.4944384443813663     | 1.4944384443259937     | -0.011143984103159532  | 5.537259539778461E-11  
1.4924222064203225      | 1.4941388549347288     | 1.4941388550514998     | 0.0017166485144062271  | -1.1677103728402471E-10
1.483791077860376       | 1.4812822148871467     | 1.4812822148331422     | -0.0025088629732292755 | 5.400457858684149E-11  
1.479310105366656       | 1.4681753023587298     | 1.4681753023060924     | -0.01113480300792613   | 5.263744995431807E-11  
1.466247629075897       | 1.4551192061173577     | 1.4551192060660858     | -0.01112842295853933   | 5.127187563402913E-11  
1.4532362664117793      | 1.4505406851181881     | 1.4505406852433431     | -0.002695581293591154  | -1.2515499747678405E-10
1.440277491496811       | 1.4421154105657756     | 1.4421154105158682     | 0.0018379190689645775  | 4.990741153676481E-11  
1.44006498863898        | 1.4291653853366757     | 1.429165385288131      | -0.010899603302304328  | 4.8544723796339895E-11 
1.4273727638582288      | 1.4162705854396598     | 1.4162705853924762     | -0.011102178418568975  | 4.718359036814945E-11  
1.4145235285725037      | 1.4060179199985807     | 1.4060179201322953     | -0.008505608573923018  | -1.3371459495203908E-10
1.4017312164084195      | 1.4034324514067429     | 1.4034324513609184     | 0.0017012349983234198  | 4.5824455341403336E-11 
1.3954166385253701      | 1.3906524094364063     | 1.3906524093919395     | -0.0047642290889637895 | 4.4466874626891695E-11 
1.3889972439687321      | 1.3779318715362199     | 1.3779318714931086     | -0.011065372432512266  | 4.311129231382438E-11  
1.3763230138304279      | 1.3652722356640432     | 1.3652722356222853     | -0.011050778166384667  | 4.175793044680631E-11  
1.363709914683592       | 1.360559257205205      | 1.360559257347661      | -0.0031506574783870533 | -1.424560469587277E-10 
1.351159321468903       | 1.3526748858678221     | 1.352674885827416      | 0.0015155643989190892  | 4.040612289202272E-11  
1.3498348049106241      | 1.3401411924239968     | 1.3401411923849398     | -0.009693612486627368  | 3.905697987249823E-11  
1.3386725955137655      | 1.3276725119745276     | 1.3276725119368176     | -0.01100008353923787   | 3.771005729902299E-11  
1.3262510846670945      | 1.3152701876625632     | 1.3152701876261972     | -0.01098089700453131   | 3.636602130541178E-11  
1.3138961234327668      | 1.314153280776651      | 1.3141532809280314     | 2.571573438840957E-4   | -1.5138046371987457E-10
1.3033081529597308      | 1.3029355492667527     | 1.3029355492317287     | -3.726036929780907E-4  | 3.502398371324489E-11  
1.3016090331017494      | 1.2906699133342283     | 1.2906699133005435     | -0.010939119767521044  | 3.3684832700942025E-11 
1.2893911218829202      | 1.2784745833122584     | 1.2784745832799105     | -0.010916538570661771  | 3.234790213468841E-11  
1.2772436850325941      | 1.2667884600191872     | 1.2667884601796775     | -0.0104552250134069    | -1.6049028772613383E-10
1.2651680049827665      | 1.2663508496785951     | 1.2663508496475813     | 0.0011828446958286332  | 3.101385814829882E-11  
1.2558252344893286      | 1.2542999900705223     | 1.2542999900408391     | -0.0015252444188063041 | 2.968314483098311E-11  
1.2531653514680856      | 1.2423232694126192     | 1.2423232693842643     | -0.01084208205546644   | 2.8354874004321573E-11 
1.2412369816515698      | 1.2304219400432563     | 1.230421940016227      | -0.01081504160831348   | 2.7029267712919136E-11 
1.229384140249079       | 1.21859724183983       | 1.2185972418141227     | -0.010786898409248957  | 2.5707436179800425E-11 
1.2176080596525536      | 1.2184531483536833     | 1.2184531485234722     | 8.450887011297592E-4   | -1.6978884964657937E-10
1.2073744868342222      | 1.2068504023427482     | 1.2068504023183602     | -5.240844914740084E-4  | 2.438804713733589E-11  
1.2059099600520333      | 1.1951826368781897     | 1.1951826368551173     | -0.010727323173843617  | 2.3072432853155078E-11 
1.1942910495564687      | 1.1835951486796346     | 1.1835951486578746     | -0.010695900876834141  | 2.1759927193443218E-11 
1.1827525243133354      | 1.1720891290081894     | 1.1720891289877393     | -0.01066339530514604   | 2.045008606899046E-11  
1.1712955686270647      | 1.1691355821509433     | 1.169135582330222      | -0.002159986476121478  | -1.7927881401647028E-10
1.1599213550763017      | 1.1606657572717167     | 1.1606657572525723     | 7.444021954150504E-4   | 1.9144463792031274E-11 
1.1579442317025648      | 1.1493262011427727     | 1.1493262011249306     | -0.008618030559792045  | 1.7842172184145966E-11 
1.1486310446300017      | 1.1380716166753782     | 1.138071616658835      | -0.010559427954623501  | 1.6543211245334533E-11 
1.1374257867623778      | 1.1269031484206242     | 1.1269031484053764     | -0.010522638341753598  | 1.52478030202019E-11   
1.1263067195667107      | 1.118823879555329      | 1.1188238797442949     | -0.007482840011381775  | -1.8896595399553462E-10
1.1152749698680304      | 1.1158219295411282     | 1.1158219295271725     | 5.469596730978132E-4   | 1.3955725464143143E-11 
1.107522674019591       | 1.1048290819243523     | 1.1048290819116844     | -0.0026935920952386727 | 1.2667866755577961E-11 
1.1043316533346836      | 1.09392571629479       | 1.093925716283406      | -0.010405937039893676  | 1.138400484990143E-11  
1.0934778745887956      | 1.0831129323250417     | 1.0831129323149384     | -0.010364942263753951  | 1.010325156869385E-11  
1.0827147273156392      | 1.0723918187457837     | 1.0723918187369572     | -0.010322908569855516  | 8.82649509037492E-12   
1.07204329437192        | 1.0675060392965783     | 1.0675060394954237     | -0.004537255075341751  | -1.9884538460246404E-10
1.06146464789299        | 1.0617634534546405     | 1.061763453447087      | 2.9880556165040595E-4  | 7.553513370339715E-12  
1.0560979007597873      | 1.051228903623976      | 1.0512289036176916     | -0.004868997135811348  | 6.284306408588236E-12  
1.0509798493990001      | 1.0407892258076117     | 1.0407892258025924     | -0.010190623591388448  | 5.019318294330333E-12  
1.0405899499000002      | 1.0304454660464832     | 1.0304454660427247     | -0.010144483853516961  | 3.758549027566005E-12  
